mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
MNAR_l,AOYM4KG,25,mlp_opt_0001,7.13,5.0,504.4,0.0034,1945.05
MNAR_l,AOYM4KG,10,mean,16.99,17.0,63.24,0.0004,693.66
MNAR_l,AOYM4KG,10,reg_opt_00001,10.43,8.0,114.49,0.0008,871.0
MNAR_l,AOYM4KG,10,tree_gp_10000,8.77,7.0,147.64,0.001,902.02
MNAR_l,AOYM4KG,10,mlp_opt_0001,5.79,4.0,537.71,0.0037,1972.29
MNAR_l,AV2GF3B,10,mean,18.15,18.0,38.97,0.0005,366.93
MNAR_l,AV2GF3B,10,reg_opt_00001,6.77,6.0,70.95,0.0009,460.69
MNAR_l,AV2GF3B,10,tree_gp_10000,7.42,7.0,61.69,0.0008,475.5
MNAR_l,AV2GF3B,10,mlp_opt_0001,13.5,13.0,264.66,0.0034,1043.57
MNAR_l,AV2GF3B,25,mean,18.01,18.0,36.95,0.0005,366.98
MNAR_l,AV2GF3B,25,reg_opt_00001,9.15,9.0,65.66,0.0008,451.87
MNAR_l,AV2GF3B,25,tree_gp_10000,10.12,9.0,72.09,0.0009,465.23
MNAR_l,AV2GF3B,25,mlp_opt_0001,15.3,14.0,259.96,0.0034,1028.6
MNAR_l,AV2GF3B,20,mean,18.12,18.0,28.94,0.0004,366.97
MNAR_l,AV2GF3B,20,reg_opt_00001,8.29,8.0,51.25,0.0007,454.75
MNAR_l,AV2GF3B,20,tree_gp_10000,9.22,9.0,72.69,0.0009,468.51
MNAR_l,AV2GF3B,20,mlp_opt_0001,15.17,14.0,265.23,0.0034,1033.46
MNAR_l,AV2GF3B,15,mean,18.1,18.0,40.45,0.0005,366.95
MNAR_l,AV2GF3B,15,reg_opt_00001,7.48,7.0,53.44,0.0007,457.7
MNAR_l,AV2GF3B,15,tree_gp_10000,8.3,8.0,78.92,0.001,471.96
MNAR_l,AV2GF3B,15,mlp_opt_0001,14.59,13.0,286.42,0.0037,1038.42
MNAR_l,AV2GF3B,5,mean,18.57,19.0,40.14,0.0005,366.91
MNAR_l,AV2GF3B,5,reg_opt_00001,6.23,6.0,71.29,0.0009,463.94
MNAR_l,AV2GF3B,5,tree_gp_10000,6.52,6.0,83.37,0.0011,479.17
MNAR_l,AV2GF3B,5,mlp_opt_0001,12.66,12.0,295.61,0.0038,1049.13
MNAR_l,A0NVTRV,10,mean,17.64,17.0,173.57,0.0005,1760.35
MNAR_l,A0NVTRV,10,reg_opt_00001,6.08,6.0,296.93,0.0008,2210.16
MNAR_l,A0NVTRV,10,tree_gp_10000,7.79,7.0,392.17,0.0011,2361.05
MNAR_l,A0NVTRV,10,mlp_opt_0001,8.39,8.0,1297.5,0.0035,5006.43
MNAR_l,A0NVTRV,5,mean,18.62,18.0,196.52,0.0005,1760.25
MNAR_l,A0NVTRV,5,reg_opt_00001,5.18,5.0,265.45,0.0007,2224.97
MNAR_l,A0NVTRV,5,tree_gp_10000,6.8,6.0,366.79,0.001,2344.95
MNAR_l,A0NVTRV,5,mlp_opt_0001,7.5,7.0,1339.62,0.0036,5032.53
MNAR_l,A0NVTRV,15,mean,17.03,17.0,185.49,0.0005,1760.44
MNAR_l,A0NVTRV,15,reg_opt_00001,6.49,6.0,289.06,0.0008,2194.64
MNAR_l,A0NVTRV,15,tree_gp_10000,7.71,7.0,353.12,0.0009,2301.28
MNAR_l,A0NVTRV,15,mlp_opt_0001,8.99,9.0,1322.79,0.0036,4981.49
MNAR_l,A0NVTRV,20,mean,16.93,17.0,188.35,0.0005,1760.54
MNAR_l,A0NVTRV,20,reg_opt_00001,7.13,7.0,304.1,0.0008,2181.34
MNAR_l,A0NVTRV,20,tree_gp_10000,8.05,7.0,356.98,0.001,2397.13
MNAR_l,A0NVTRV,20,mlp_opt_0001,9.69,9.0,1316.47,0.0035,4957.33
MNAR_l,A0NVTRV,25,mean,16.97,17.0,179.1,0.0005,1760.62
MNAR_l,A0NVTRV,25,reg_opt_00001,7.63,7.0,273.8,0.0007,2168.33
MNAR_l,A0NVTRV,25,tree_gp_10000,8.41,7.0,349.4,0.0009,2320.29
MNAR_l,A0NVTRV,25,mlp_opt_0001,10.18,10.0,1296.41,0.0035,4934.67
MNAR_l,A1K5DRI,10,mean,20.77,20.0,396.1,0.0004,4198.84
MNAR_l,A1K5DRI,10,reg_opt_00001,6.82,6.0,777.21,0.0009,5271.29
MNAR_l,A1K5DRI,10,tree_gp_10000,7.48,7.0,886.58,0.001,5695.12
MNAR_l,A1K5DRI,10,mlp_opt_0001,8.49,8.0,3196.95,0.0036,11939.75
MNAR_l,A1K5DRI,25,mean,20.51,20.0,422.11,0.0005,4199.5
MNAR_l,A1K5DRI,25,reg_opt_00001,9.2,9.0,723.69,0.0008,5170.66
MNAR_l,A1K5DRI,25,tree_gp_10000,9.8,9.0,839.8,0.0009,5683.35
MNAR_l,A1K5DRI,25,mlp_opt_0001,11.26,11.0,3089.86,0.0035,11772.13
MNAR_l,A1K5DRI,15,mean,20.63,20.0,420.66,0.0005,4199.07
MNAR_l,A1K5DRI,15,reg_opt_00001,7.41,7.0,721.28,0.0008,5234.36
MNAR_l,A1K5DRI,15,tree_gp_10000,8.18,7.0,832.69,0.0009,5710.91
MNAR_l,A1K5DRI,15,mlp_opt_0001,9.32,9.0,3205.63,0.0036,11879.86
MNAR_l,A1K5DRI,5,mean,21.34,21.0,427.64,0.0005,4198.6
MNAR_l,A1K5DRI,5,reg_opt_00001,6.15,6.0,705.47,0.0008,5308.15
MNAR_l,A1K5DRI,5,tree_gp_10000,6.7,6.0,924.77,0.001,5871.7
MNAR_l,A1K5DRI,5,mlp_opt_0001,7.64,7.0,3286.35,0.0037,11997.25
MNAR_l,A1K5DRI,20,mean,20.57,20.0,425.77,0.0005,4199.29
MNAR_l,A1K5DRI,20,reg_opt_00001,8.28,8.0,722.5,0.0008,5201.48
MNAR_l,A1K5DRI,20,tree_gp_10000,9.1,8.0,871.75,0.001,5793.59
MNAR_l,A1K5DRI,20,mlp_opt_0001,10.27,10.0,3220.67,0.0036,11822.66
MNAR_l,AYEFCWQ,20,mean,22.27,21.0,555.74,0.0005,5416.76
MNAR_l,AYEFCWQ,20,reg_opt_00001,12.01,10.0,952.08,0.0008,6711.72
MNAR_l,AYEFCWQ,20,tree_gp_10000,12.68,10.0,1141.54,0.001,7920.04
MNAR_l,AYEFCWQ,20,mlp_opt_0001,13.95,12.0,4034.82,0.0035,15254.25
MNAR_l,AYEFCWQ,15,mean,22.83,22.0,577.09,0.0005,5416.48
MNAR_l,AYEFCWQ,15,reg_opt_00001,11.99,9.0,936.75,0.0008,6753.21
MNAR_l,AYEFCWQ,15,tree_gp_10000,13.13,10.0,1121.94,0.001,8082.89
MNAR_l,AYEFCWQ,15,mlp_opt_0001,13.96,11.0,4123.25,0.0036,15325.65
MNAR_l,AYEFCWQ,5,mean,26.2,25.0,604.81,0.0005,5415.87
MNAR_l,AYEFCWQ,5,reg_opt_00001,14.82,9.0,1017.43,0.0009,6847.64
MNAR_l,AYEFCWQ,5,tree_gp_10000,15.23,11.0,1151.58,0.001,8208.73
MNAR_l,AYEFCWQ,5,mlp_opt_0001,16.99,13.0,4244.24,0.0037,15483.94
MNAR_l,AYEFCWQ,25,mean,21.94,21.0,525.26,0.0005,5417.03
MNAR_l,AYEFCWQ,25,reg_opt_00001,12.04,10.0,811.74,0.0007,6670.42
MNAR_l,AYEFCWQ,25,tree_gp_10000,12.95,11.0,1035.48,0.0009,7831.63
MNAR_l,AYEFCWQ,25,mlp_opt_0001,14.07,12.0,4073.63,0.0036,15184.42
MNAR_l,AYEFCWQ,10,mean,23.9,23.0,597.32,0.0005,5416.18
MNAR_l,AYEFCWQ,10,reg_opt_00001,12.5,9.0,962.89,0.0008,6800.27
MNAR_l,AYEFCWQ,10,tree_gp_10000,13.38,10.0,1121.35,0.001,8146.49
MNAR_l,AYEFCWQ,10,mlp_opt_0001,14.45,11.0,4234.66,0.0037,15403.99
MNAR_l,AMV7EQF,5,mean,30.5,29.0,439.91,0.0005,4107.66
MNAR_l,AMV7EQF,5,reg_opt_00001,12.13,8.0,772.66,0.0009,5191.08
MNAR_l,AMV7EQF,5,tree_gp_10000,11.58,7.0,922.46,0.0011,5768.87
MNAR_l,AMV7EQF,5,mlp_opt_0001,16.52,13.0,3306.8,0.0038,11744.41
MNAR_l,AMV7EQF,25,mean,27.76,27.0,436.56,0.0005,4108.53
MNAR_l,AMV7EQF,25,reg_opt_00001,11.51,9.0,726.61,0.0008,5058.85
MNAR_l,AMV7EQF,25,tree_gp_10000,11.34,9.0,860.0,0.001,5713.44
MNAR_l,AMV7EQF,25,mlp_opt_0001,15.58,14.0,3131.8,0.0036,11515.73
MNAR_l,AMV7EQF,15,mean,27.99,27.0,435.87,0.0005,4108.12
MNAR_l,AMV7EQF,15,reg_opt_00001,10.98,8.0,760.02,0.0009,5123.4
MNAR_l,AMV7EQF,15,tree_gp_10000,10.81,8.0,892.33,0.001,5838.55
MNAR_l,AMV7EQF,15,mlp_opt_0001,14.61,12.0,3222.75,0.0037,11624.3
MNAR_l,AMV7EQF,10,mean,28.7,28.0,439.25,0.0005,4107.9
MNAR_l,AMV7EQF,10,reg_opt_00001,11.42,8.0,775.87,0.0009,5157.29
MNAR_l,AMV7EQF,10,tree_gp_10000,10.99,8.0,926.34,0.0011,5830.47
MNAR_l,AMV7EQF,10,mlp_opt_0001,15.16,12.0,3267.19,0.0038,11683.08
MNAR_l,AMV7EQF,20,mean,27.75,27.0,443.9,0.0005,4108.34
MNAR_l,AMV7EQF,20,reg_opt_00001,11.1,9.0,719.83,0.0008,5089.48
MNAR_l,AMV7EQF,20,tree_gp_10000,10.88,8.0,871.73,0.001,5756.19
MNAR_l,AMV7EQF,20,mlp_opt_0001,14.86,12.0,3191.33,0.0037,11568.75
MNAR_l,AZIK4ZA,15,mean,22.86,23.0,373.87,0.0005,3495.96
MNAR_l,AZIK4ZA,15,reg_opt_00001,6.83,6.0,635.05,0.0009,4359.38
MNAR_l,AZIK4ZA,15,tree_gp_10000,6.54,6.0,763.35,0.001,4746.66
MNAR_l,AZIK4ZA,15,mlp_opt_0001,9.32,9.0,2709.54,0.0037,9892.38
MNAR_l,AZIK4ZA,5,mean,22.87,23.0,371.5,0.0005,3495.57
MNAR_l,AZIK4ZA,5,reg_opt_00001,5.58,5.0,666.17,0.0009,4419.86
MNAR_l,AZIK4ZA,5,tree_gp_10000,5.16,4.0,795.04,0.0011,4759.47
MNAR_l,AZIK4ZA,5,mlp_opt_0001,7.84,7.0,2809.59,0.0038,9991.94
MNAR_l,AZIK4ZA,20,mean,23.27,23.0,372.26,0.0005,3496.14
MNAR_l,AZIK4ZA,20,reg_opt_00001,7.46,7.0,626.28,0.0008,4331.86
MNAR_l,AZIK4ZA,20,tree_gp_10000,7.39,7.0,737.48,0.001,4760.96
MNAR_l,AZIK4ZA,20,mlp_opt_0001,10.2,10.0,2688.19,0.0036,9842.47
MNAR_l,AZIK4ZA,10,mean,22.63,22.0,376.54,0.0005,3495.77
MNAR_l,AZIK4ZA,10,reg_opt_00001,6.11,6.0,654.11,0.0009,4387.25
MNAR_l,AZIK4ZA,10,tree_gp_10000,5.63,5.0,782.82,0.0011,4827.16
MNAR_l,AZIK4ZA,10,mlp_opt_0001,8.49,8.0,2776.76,0.0038,9940.19
MNAR_l,AZIK4ZA,25,mean,23.85,24.0,378.89,0.0005,3496.31
MNAR_l,AZIK4ZA,25,reg_opt_00001,8.13,7.0,621.33,0.0008,4305.12
MNAR_l,AZIK4ZA,25,tree_gp_10000,7.72,7.0,723.84,0.001,4632.66
MNAR_l,AZIK4ZA,25,mlp_opt_0001,11.16,11.0,2677.7,0.0036,9798.95
MNAR_l,AJWW3IY,5,mean,20.95,20.0,367.39,0.0005,3305.79
MNAR_l,AJWW3IY,5,reg_opt_00001,4.87,4.0,649.87,0.0009,4178.71
MNAR_l,AJWW3IY,5,tree_gp_10000,5.73,5.0,762.61,0.0011,4519.76
MNAR_l,AJWW3IY,5,mlp_opt_0001,7.63,7.0,2715.96,0.0039,9450.05
MNAR_l,AJWW3IY,10,mean,20.22,20.0,355.03,0.0005,3305.98
MNAR_l,AJWW3IY,10,reg_opt_00001,5.72,5.0,629.7,0.0009,4150.82
MNAR_l,AJWW3IY,10,tree_gp_10000,6.76,6.0,745.25,0.0011,4472.76
MNAR_l,AJWW3IY,10,mlp_opt_0001,8.51,8.0,2679.6,0.0038,9397.56
MNAR_l,AJWW3IY,20,mean,19.81,19.0,356.71,0.0005,3306.33
MNAR_l,AJWW3IY,20,reg_opt_00001,8.3,8.0,610.57,0.0009,4096.98
MNAR_l,AJWW3IY,20,tree_gp_10000,8.82,8.0,716.36,0.001,4598.01
MNAR_l,AJWW3IY,20,mlp_opt_0001,10.77,10.0,2607.27,0.0037,9307.82
MNAR_l,AJWW3IY,15,mean,19.95,20.0,367.38,0.0005,3306.16
MNAR_l,AJWW3IY,15,reg_opt_00001,6.92,6.0,619.98,0.0009,4123.24
MNAR_l,AJWW3IY,15,tree_gp_10000,7.74,7.0,726.7,0.001,4417.6
MNAR_l,AJWW3IY,15,mlp_opt_0001,9.81,9.0,2656.64,0.0038,9354.6
MNAR_l,AJWW3IY,25,mean,19.62,19.0,362.93,0.0005,3306.49
MNAR_l,AJWW3IY,25,reg_opt_00001,9.3,8.0,595.94,0.0009,4071.9
MNAR_l,AJWW3IY,25,tree_gp_10000,9.43,9.0,704.1,0.001,4527.45
MNAR_l,AJWW3IY,25,mlp_opt_0001,12.12,12.0,2589.2,0.0037,9268.23
MNAR_l,AX6281V,20,mean,18.3,18.0,355.42,0.0005,3213.96
MNAR_l,AX6281V,20,reg_opt_00001,6.38,6.0,595.63,0.0009,3981.69
MNAR_l,AX6281V,20,tree_gp_10000,6.5,6.0,706.93,0.001,4293.02
MNAR_l,AX6281V,20,mlp_opt_0001,5.21,5.0,2546.52,0.0037,9050.2
MNAR_l,AX6281V,5,mean,18.59,19.0,355.33,0.0005,3213.43
MNAR_l,AX6281V,5,reg_opt_00001,4.62,4.0,632.97,0.0009,4061.67
MNAR_l,AX6281V,5,tree_gp_10000,5.23,4.0,754.33,0.0011,4420.48
MNAR_l,AX6281V,5,mlp_opt_0001,3.92,3.0,2672.17,0.0039,9186.0
MNAR_l,AX6281V,10,mean,18.11,18.0,359.42,0.0005,3213.62
MNAR_l,AX6281V,10,reg_opt_00001,5.32,5.0,633.89,0.0009,4033.68
MNAR_l,AX6281V,10,tree_gp_10000,5.94,5.0,738.66,0.0011,4315.81
MNAR_l,AX6281V,10,mlp_opt_0001,4.5,4.0,2631.0,0.0039,9137.62
MNAR_l,AX6281V,25,mean,18.27,18.0,361.64,0.0005,3214.12
MNAR_l,AX6281V,25,reg_opt_00001,6.95,6.0,592.62,0.0009,3957.57
MNAR_l,AX6281V,25,tree_gp_10000,7.25,7.0,687.77,0.001,4324.56
MNAR_l,AX6281V,25,mlp_opt_0001,5.69,5.0,2534.29,0.0037,9007.93
MNAR_l,AX6281V,15,mean,18.09,18.0,355.73,0.0005,3213.79
MNAR_l,AX6281V,15,reg_opt_00001,5.84,5.0,610.99,0.0009,4007.58
MNAR_l,AX6281V,15,tree_gp_10000,6.09,5.0,720.16,0.0011,4312.22
MNAR_l,AX6281V,15,mlp_opt_0001,4.77,4.0,2604.71,0.0038,9092.83
MNAR_l,AYWIEKR,15,mean,18.46,18.0,445.11,0.0005,4100.95
MNAR_l,AYWIEKR,15,reg_opt_00001,7.01,6.0,769.54,0.0009,5114.31
MNAR_l,AYWIEKR,15,tree_gp_10000,7.23,6.0,879.47,0.001,5492.46
MNAR_l,AYWIEKR,15,mlp_opt_0001,8.86,8.0,3171.73,0.0037,11602.55
MNAR_l,AYWIEKR,20,mean,18.7,19.0,440.37,0.0005,4101.14
MNAR_l,AYWIEKR,20,reg_opt_00001,7.73,7.0,752.41,0.0009,5081.86
MNAR_l,AYWIEKR,20,tree_gp_10000,8.0,7.0,833.83,0.001,5620.31
MNAR_l,AYWIEKR,20,mlp_opt_0001,9.55,9.0,3140.96,0.0036,11548.55
MNAR_l,AYWIEKR,25,mean,18.98,19.0,443.92,0.0005,4101.34
MNAR_l,AYWIEKR,25,reg_opt_00001,8.41,8.0,737.64,0.0009,5049.19
MNAR_l,AYWIEKR,25,tree_gp_10000,8.75,8.0,853.71,0.001,5623.47
MNAR_l,AYWIEKR,25,mlp_opt_0001,10.49,10.0,3084.22,0.0036,11495.49
MNAR_l,AYWIEKR,5,mean,18.64,19.0,423.84,0.0005,4100.51
MNAR_l,AYWIEKR,5,reg_opt_00001,5.98,6.0,799.54,0.0009,5184.34
MNAR_l,AYWIEKR,5,tree_gp_10000,6.1,5.0,948.83,0.0011,5889.7
MNAR_l,AYWIEKR,5,mlp_opt_0001,7.54,7.0,3329.28,0.0038,11723.29
MNAR_l,AYWIEKR,10,mean,18.42,18.0,460.74,0.0005,4100.74
MNAR_l,AYWIEKR,10,reg_opt_00001,6.49,6.0,770.2,0.0009,5148.65
MNAR_l,AYWIEKR,10,tree_gp_10000,6.63,6.0,910.16,0.0011,5670.22
MNAR_l,AYWIEKR,10,mlp_opt_0001,8.14,7.0,3288.39,0.0038,11660.3
MNAR_l,ATHKM6V,10,mean,12.93,13.0,227.24,0.0005,2173.98
MNAR_l,ATHKM6V,10,reg_opt_00001,7.34,6.0,395.28,0.0009,2729.13
MNAR_l,ATHKM6V,10,tree_gp_10000,6.9,6.0,444.07,0.001,2897.99
MNAR_l,ATHKM6V,10,mlp_opt_0001,9.56,8.0,1623.36,0.0035,6182.13
MNAR_l,ATHKM6V,5,mean,13.11,13.0,211.84,0.0005,2173.85
MNAR_l,ATHKM6V,5,reg_opt_00001,7.39,6.0,390.38,0.0008,2747.79
MNAR_l,ATHKM6V,5,tree_gp_10000,7.31,7.0,485.43,0.0011,2927.66
MNAR_l,ATHKM6V,5,mlp_opt_0001,10.15,8.0,1661.62,0.0036,6213.49
MNAR_l,ATHKM6V,25,mean,12.37,12.0,229.85,0.0005,2174.32
MNAR_l,ATHKM6V,25,reg_opt_00001,7.97,7.0,332.5,0.0007,2677.56
MNAR_l,ATHKM6V,25,tree_gp_10000,7.68,7.0,434.51,0.0009,2863.73
MNAR_l,ATHKM6V,25,mlp_opt_0001,10.07,9.0,1600.79,0.0035,6094.58
MNAR_l,ATHKM6V,15,mean,12.44,12.0,231.32,0.0005,2174.1
MNAR_l,ATHKM6V,15,reg_opt_00001,7.35,6.0,376.03,0.0008,2710.63
MNAR_l,ATHKM6V,15,tree_gp_10000,7.1,6.0,400.12,0.0009,2900.4
MNAR_l,ATHKM6V,15,mlp_opt_0001,5.02,4.0,1667.23,0.0036,6151.85
MNAR_l,ATHKM6V,20,mean,12.59,12.0,221.5,0.0005,2174.21
MNAR_l,ATHKM6V,20,reg_opt_00001,7.69,7.0,375.78,0.0008,2693.57
MNAR_l,ATHKM6V,20,tree_gp_10000,7.68,6.0,420.03,0.0009,2879.35
MNAR_l,ATHKM6V,20,mlp_opt_0001,9.71,9.0,1667.26,0.0036,6122.24
MNAR_l,AFPB8J2,5,mean,20.57,20.0,370.7,0.0005,3600.35
MNAR_l,AFPB8J2,5,reg_opt_00001,6.4,6.0,632.4,0.0008,4552.36
MNAR_l,AFPB8J2,5,tree_gp_10000,6.6,6.0,787.22,0.001,4947.43
MNAR_l,AFPB8J2,5,mlp_opt_0001,8.36,8.0,2730.19,0.0036,10293.03
MNAR_l,AFPB8J2,15,mean,19.49,19.0,362.04,0.0005,3600.75
MNAR_l,AFPB8J2,15,reg_opt_00001,7.79,7.0,614.77,0.0008,4490.73
MNAR_l,AFPB8J2,15,tree_gp_10000,8.0,7.0,738.88,0.001,4908.32
MNAR_l,AFPB8J2,15,mlp_opt_0001,9.53,9.0,2674.3,0.0035,10188.19
MNAR_l,AFPB8J2,10,mean,19.8,20.0,371.99,0.0005,3600.56
MNAR_l,AFPB8J2,10,reg_opt_00001,7.16,7.0,643.22,0.0008,4520.22
MNAR_l,AFPB8J2,10,tree_gp_10000,7.36,7.0,783.08,0.001,5022.14
MNAR_l,AFPB8J2,10,mlp_opt_0001,8.99,9.0,2772.49,0.0036,10237.5
MNAR_l,AFPB8J2,25,mean,19.19,19.0,397.11,0.0005,3601.12
MNAR_l,AFPB8J2,25,reg_opt_00001,9.0,9.0,628.51,0.0008,4433.02
MNAR_l,AFPB8J2,25,tree_gp_10000,9.17,9.0,675.57,0.0009,4771.04
MNAR_l,AFPB8J2,25,mlp_opt_0001,10.78,10.0,2687.78,0.0035,10093.55
MNAR_l,AFPB8J2,20,mean,19.35,19.0,370.78,0.0005,3600.94
MNAR_l,AFPB8J2,20,reg_opt_00001,8.36,8.0,611.23,0.0008,4462.4
MNAR_l,AFPB8J2,20,tree_gp_10000,8.54,8.0,700.02,0.0009,4781.49
MNAR_l,AFPB8J2,20,mlp_opt_0001,10.11,10.0,2750.65,0.0036,10138.8
MNAR_l,A0VFT1N,20,mean,24.89,25.0,426.5,0.0005,4136.38
MNAR_l,A0VFT1N,20,reg_opt_00001,9.97,9.0,726.88,0.0008,5123.46
MNAR_l,A0VFT1N,20,tree_gp_10000,9.6,9.0,822.4,0.0009,5756.68
MNAR_l,A0VFT1N,20,mlp_opt_0001,12.23,12.0,3021.17,0.0035,11646.56
MNAR_l,A0VFT1N,10,mean,24.83,25.0,383.03,0.0004,4135.94
MNAR_l,A0VFT1N,10,reg_opt_00001,7.1,7.0,677.51,0.0008,5192.13
MNAR_l,A0VFT1N,10,tree_gp_10000,6.84,7.0,892.35,0.001,5652.49
MNAR_l,A0VFT1N,10,mlp_opt_0001,9.5,9.0,3170.13,0.0036,11762.24
MNAR_l,A0VFT1N,15,mean,24.88,25.0,422.83,0.0005,4136.17
MNAR_l,A0VFT1N,15,reg_opt_00001,8.52,8.0,736.69,0.0008,5157.43
MNAR_l,A0VFT1N,15,tree_gp_10000,8.11,8.0,845.47,0.001,5633.79
MNAR_l,A0VFT1N,15,mlp_opt_0001,10.99,11.0,3138.69,0.0036,11703.38
MNAR_l,A0VFT1N,5,mean,24.71,25.0,402.72,0.0005,4135.71
MNAR_l,A0VFT1N,5,reg_opt_00001,5.7,5.0,771.11,0.0009,5228.86
MNAR_l,A0VFT1N,5,tree_gp_10000,5.67,5.0,921.36,0.0011,5704.54
MNAR_l,A0VFT1N,5,mlp_opt_0001,7.73,7.0,3250.67,0.0037,11824.59
MNAR_l,A0VFT1N,25,mean,24.9,25.0,417.86,0.0005,4136.59
MNAR_l,A0VFT1N,25,reg_opt_00001,11.3,11.0,689.64,0.0008,5092.81
MNAR_l,A0VFT1N,25,tree_gp_10000,11.06,11.0,811.82,0.0009,5623.41
MNAR_l,A0VFT1N,25,mlp_opt_0001,13.22,13.0,3097.04,0.0035,11593.96
MNAR_l,AURCTAK,10,mean,17.82,18.0,50.18,0.0004,564.54
MNAR_l,AURCTAK,10,reg_opt_00001,8.45,8.0,99.68,0.0008,708.96
MNAR_l,AURCTAK,10,tree_gp_10000,8.11,8.0,120.78,0.001,733.35
MNAR_l,AURCTAK,10,mlp_opt_0001,5.66,5.0,419.72,0.0035,1605.37
MNAR_l,AURCTAK,25,mean,17.55,17.0,52.3,0.0004,564.63
MNAR_l,AURCTAK,25,reg_opt_00001,10.62,10.0,95.33,0.0008,695.47
MNAR_l,AURCTAK,25,tree_gp_10000,9.77,9.0,112.29,0.0009,718.43
MNAR_l,AURCTAK,25,mlp_opt_0001,7.42,7.0,414.36,0.0035,1582.72
MNAR_l,AURCTAK,15,mean,17.44,17.0,56.16,0.0005,564.57
MNAR_l,AURCTAK,15,reg_opt_00001,9.21,9.0,91.36,0.0008,704.06
MNAR_l,AURCTAK,15,tree_gp_10000,8.58,8.0,114.01,0.001,728.66
MNAR_l,AURCTAK,15,mlp_opt_0001,6.19,6.0,423.85,0.0036,1597.61
MNAR_l,AURCTAK,20,mean,17.4,17.0,56.82,0.0005,564.6
MNAR_l,AURCTAK,20,reg_opt_00001,9.95,10.0,97.37,0.0008,699.54
MNAR_l,AURCTAK,20,tree_gp_10000,9.13,9.0,107.07,0.0009,723.74
MNAR_l,AURCTAK,20,mlp_opt_0001,6.83,6.0,419.42,0.0035,1589.98
MNAR_l,AURCTAK,5,mean,18.1,18.0,63.54,0.0005,564.51
MNAR_l,AURCTAK,5,reg_opt_00001,7.37,7.0,100.91,0.0008,713.48
MNAR_l,AURCTAK,5,tree_gp_10000,7.04,7.0,115.88,0.001,738.42
MNAR_l,AURCTAK,5,mlp_opt_0001,4.78,4.0,443.69,0.0037,1614.12
MNAR_l,A36HR6Y,15,mean,18.89,18.0,209.34,0.0005,1968.44
MNAR_l,A36HR6Y,15,reg_opt_00001,10.2,9.0,329.0,0.0008,2454.95
MNAR_l,A36HR6Y,15,tree_gp_10000,10.34,9.0,354.71,0.0009,2616.14
MNAR_l,A36HR6Y,15,mlp_opt_0001,12.25,12.0,1434.71,0.0034,5570.79
MNAR_l,A36HR6Y,25,mean,18.31,18.0,214.42,0.0005,1968.64
MNAR_l,A36HR6Y,25,reg_opt_00001,11.4,10.0,342.92,0.0008,2423.86
MNAR_l,A36HR6Y,25,tree_gp_10000,11.56,10.0,393.46,0.0009,2630.98
MNAR_l,A36HR6Y,25,mlp_opt_0001,13.94,13.0,1403.15,0.0034,5519.12
MNAR_l,A36HR6Y,5,mean,20.38,20.0,218.72,0.0005,1968.22
MNAR_l,A36HR6Y,5,reg_opt_00001,8.02,7.0,357.59,0.0009,2487.82
MNAR_l,A36HR6Y,5,tree_gp_10000,8.4,7.0,411.17,0.001,2690.4
MNAR_l,A36HR6Y,5,mlp_opt_0001,9.91,9.0,1503.32,0.0036,5627.89
MNAR_l,A36HR6Y,10,mean,19.47,19.0,185.39,0.0004,1968.33
MNAR_l,A36HR6Y,10,reg_opt_00001,9.22,8.0,349.56,0.0008,2471.1
MNAR_l,A36HR6Y,10,tree_gp_10000,9.56,8.0,424.51,0.001,2673.94
MNAR_l,A36HR6Y,10,mlp_opt_0001,11.0,11.0,1495.64,0.0036,5596.85
MNAR_l,A36HR6Y,20,mean,18.57,18.0,195.23,0.0005,1968.54
MNAR_l,A36HR6Y,20,reg_opt_00001,10.95,10.0,339.76,0.0008,2439.37
MNAR_l,A36HR6Y,20,tree_gp_10000,11.43,10.0,418.53,0.001,2587.83
MNAR_l,A36HR6Y,20,mlp_opt_0001,13.32,13.0,1458.84,0.0035,5543.08
MNAR_l,A4E0D03,15,mean,21.12,21.0,342.32,0.0005,3485.2
MNAR_l,A4E0D03,15,reg_opt_00001,6.77,6.0,587.86,0.0008,4346.14
MNAR_l,A4E0D03,15,tree_gp_10000,7.38,6.0,692.45,0.0009,4693.66
MNAR_l,A4E0D03,15,mlp_opt_0001,8.42,8.0,2625.45,0.0036,9861.54
MNAR_l,A4E0D03,25,mean,21.55,21.0,337.24,0.0005,3485.55
MNAR_l,A4E0D03,25,reg_opt_00001,8.12,7.0,563.7,0.0008,4292.52
MNAR_l,A4E0D03,25,tree_gp_10000,8.87,8.0,698.54,0.0009,4711.08
MNAR_l,A4E0D03,25,mlp_opt_0001,10.07,9.0,2553.34,0.0035,9770.81
MNAR_l,A4E0D03,20,mean,21.27,21.0,354.95,0.0005,3485.38
MNAR_l,A4E0D03,20,reg_opt_00001,7.43,7.0,609.56,0.0008,4318.93
MNAR_l,A4E0D03,20,tree_gp_10000,8.28,7.0,714.62,0.001,4752.97
MNAR_l,A4E0D03,20,mlp_opt_0001,9.2,8.0,2598.75,0.0035,9813.95
MNAR_l,A4E0D03,5,mean,21.68,21.0,328.25,0.0004,3484.81
MNAR_l,A4E0D03,5,reg_opt_00001,5.6,5.0,659.02,0.0009,4406.38
